Trial,Cumulative Reward,Cumulative Regret
4817,19141.110706060583,126.8892939394398
4818,19144.743287323927,127.25671267609455
4819,19147.98499689463,128.015003105391
4820,19151.658386716914,128.341613283106
4821,19155.688672805016,128.3113271950025
4822,19159.72964550879,128.27035449123056
4823,19162.008131078455,129.99186892156408
4824,19164.801680294942,131.19831970507786
4825,19169.46601975632,130.53398024370034
4826,19172.64237304717,131.35762695285095
4827,19176.117324067665,131.8826759323554
4828,19178.72068692411,133.2793130759117
4829,19180.596323068443,135.40367693157626
4830,19184.220327821073,135.7796721789453
4831,19187.28797084591,136.71202915410737
4832,19190.41012489905,137.58987510097157
4833,19196.162322065367,135.8376779346525
4834,19200.524335273876,135.47566472614207
4835,19204.912741438045,135.08725856197452
4836,19207.99671158205,136.0032884179697
4837,19213.433891769222,134.56610823079907
4838,19217.31810196201,134.6818980380127
4839,19222.760763028477,133.23923697154757
4840,19227.239559126414,132.76044087361004
4841,19231.15613400634,132.84386599368335
4842,19234.84222502524,133.15777497478533
4843,19240.864979710317,131.1350202897073
4844,19242.80249808286,133.19750191716622
4845,19245.91045834537,134.08954165465423
4846,19250.52308852426,133.47691147576575
4847,19256.037301232016,131.96269876801114
4848,19259.610109661662,132.38989033836674
4849,19263.723576553373,132.27642344665557
4850,19267.562785350878,132.43721464915217
4851,19271.123799651734,132.87620034829615
4852,19276.594209319992,131.4057906800381
4853,19281.4071152883,130.5928847117278
4854,19285.419522625787,130.580477374242
4855,19290.353048005545,129.6469519944842
4856,19295.604675877505,128.395324122526
4857,19298.57547078449,129.42452921554016
4858,19301.567878756006,130.43212124402413
4859,19305.517542685557,130.4824573144723
4860,19310.08604173745,129.9139582625801
4861,19313.523235903023,130.47676409700557
4862,19316.503932619788,131.49606738024295
4863,19319.00986456231,132.99013543771915
4864,19323.359166651382,132.64083334864728
4865,19326.0781373382,133.9218626618263
4866,19330.41608847952,133.5839115205067
4867,19334.235027431205,133.76497256882092
4868,19338.162864960676,133.8371350393508
4869,19341.83986855354,134.1601314464859
4870,19346.127247367192,133.8727526328315
4871,19349.197954598512,134.80204540151325
4872,19352.39915098847,135.60084901155753
4873,19356.52110438434,135.47889561568422
4874,19359.660927592762,136.33907240726396
4875,19363.89958787459,136.10041212543382
4876,19367.716033865963,136.28396613406392
4877,19371.067110704782,136.9328892952462
4878,19374.0334944274,137.9665055726281
4879,19377.687962726337,138.3120372736924
4880,19380.898396840377,139.10160315965265
4881,19385.094580656576,138.90541934345327
4882,19387.586517156797,140.41348284323183
4883,19390.625336509886,141.37466349014218
4884,19397.59222791433,138.4077720856971
4885,19399.01405743351,140.98594256651987
4886,19402.805440168446,141.1945598315819
4887,19405.706079013078,142.29392098694947
4888,19409.104030144677,142.89596985534942
4889,19412.162575531962,143.83742446806627
4890,19417.11865039459,142.88134960543942
4891,19420.429537731765,143.57046226826503
4892,19425.24575649197,142.75424350806023
4893,19429.335205430005,142.66479457002728
4894,19432.11988704953,143.8801129505053
4895,19436.373628912905,143.62637108712966
4896,19442.143506229553,141.85649377048114
4897,19445.895493991742,142.1045060082904
4898,19449.206063474077,142.79393652595448
4899,19453.590585602342,142.40941439769136
4900,19457.00503033586,142.9949696641746
4901,19462.511514158676,141.48848584135843
4902,19465.505416967248,142.49458303278755
4903,19469.803324655782,142.19667534425167
4904,19473.04599204149,142.95400795854312
4905,19476.26983293834,143.73016706169432
4906,19481.060524800127,142.9394751999056
4907,19485.439125022895,142.5608749771385
4908,19489.257217880073,142.7427821199601
4909,19493.33418410705,142.66581589298215
4910,19497.428415594164,142.57158440586775
4911,19500.322846201136,143.67715379889643
4912,19503.07738611682,144.92261388321168
4913,19507.05370401253,144.9462959874992
4914,19510.930238800676,145.06976119935345
4915,19515.03443861681,144.96556138321904
4916,19517.49056863923,146.50943136080056
4917,19521.775750423323,146.22424957670646
4918,19524.22915254754,147.7708474524875
4919,19529.410670843503,146.58932915652468
4920,19532.0474619463,147.9525380537285
4921,19537.387260735602,146.6127392644235
4922,19542.162211954575,145.83778804544966
4923,19546.652746364154,145.3472536358709
4924,19550.786607802576,145.21339219744726
4925,19554.35061774802,145.64938225200578
4926,19557.289336564732,146.7106634352934
4927,19561.984872438636,146.0151275613904
4928,19565.652763168215,146.3472368318097
4929,19569.08979136765,146.91020863237446
4930,19571.692346437387,148.3076535626378
4931,19573.981220560276,150.0187794397477
4932,19578.134701202336,149.86529879768548
4933,19582.779358435524,149.2206415644969
4934,19586.603509424815,149.39649057520575
4935,19592.481642554747,147.5183574452736
4936,19595.385026206266,148.61497379375342
4937,19599.41029614398,148.58970385604187
4938,19603.669912884572,148.3300871154465
4939,19605.787971258276,150.21202874174335
4940,19610.75062352834,149.24937647167786
4941,19616.096589790905,147.9034102091146
4942,19620.495527174957,147.50447282506352
4943,19626.415633757642,145.5843662423781
4944,19629.61415132164,146.38584867838054
4945,19633.848664560086,146.15133543993213
4946,19638.409680328412,145.59031967160587
4947,19643.5040182868,144.49598171321702
4948,19647.62229319657,144.37770680344406
4949,19650.569852739005,145.4301472610098
4950,19653.793949544157,146.20605045585862
4951,19656.65659267295,147.34340732706613
4952,19659.988190995533,148.01180900448136
4953,19664.073916912126,147.92608308788994
4954,19669.16905498551,146.83094501450813
4955,19672.7720228031,147.22797719691536
4956,19674.488847281184,149.51115271883154
4957,19678.369758862707,149.63024113730768
4958,19683.09310497775,148.90689502226533
4959,19685.837223854734,150.16277614528144
4960,19689.68203472622,150.31796527379748
4961,19693.73360724151,150.26639275850516
4962,19697.937490999844,150.06250900017068
4963,19702.545579968286,149.4544200317302
4964,19705.467741053923,150.53225894609233
4965,19709.494472668455,150.50552733155865
4966,19713.036533540067,150.96346645994728
4967,19717.701064846744,150.29893515327151
4968,19722.921267824506,149.07873217551057
4969,19727.853538132716,148.14646186729897
4970,19732.98810029962,147.01189970039613
4971,19737.367941350723,146.6320586492926
4972,19742.248509781843,145.7514902181717
4973,19745.74852423568,146.2514757643329
4974,19750.135662562836,145.8643374371788
4975,19754.88740524138,145.11259475863443
4976,19759.257163012626,144.74283698739026
4977,19763.48310750655,144.51689249346902
4978,19769.177297991315,142.82270200870235
4979,19773.64393805574,142.35606194427888
4980,19778.2768838149,141.72311618511856
4981,19782.541949538074,141.45805046194224
4982,19786.834804717684,141.16519528233266
4983,19791.692494792525,140.30750520749174
4984,19796.28769009198,139.71230990803562
4985,19800.842947313766,139.15705268625035
4986,19806.39088652218,137.60911347783767
4987,19810.175368337634,137.82463166238156
4988,19815.247035708788,136.75296429122847
4989,19818.906393254918,137.09360674509847
4990,19823.52930001151,136.470699988509
4991,19825.02221084865,138.97778915136774
4992,19828.703813211316,139.29618678870077
4993,19831.70254437728,140.2974556227348
4994,19837.254880508022,138.74511949199191
4995,19843.77171818037,136.22828181964425
4996,19848.981506275504,135.018493724512
4997,19853.39065747242,134.60934252759498
4998,19855.691092226352,136.30890777366324
4999,19858.92077429507,137.07922570494463
5000,19863.01514903836,136.98485096165376
5001,19867.57239414823,136.4276058517876
5002,19869.5517816258,138.4482183742147
5003,19872.93643639065,139.0635636093657
5004,19876.776675945934,139.22332405408198
5005,19881.94473421614,138.05526578387634
5006,19884.111649306516,139.88835069350105
5007,19885.996451202318,142.00354879769816
5008,19890.983926145047,141.01607385496806
5009,19893.01747325657,142.9825267434485
5010,19896.758930513937,143.24106948608124
5011,19902.10035348169,141.89964651833023
5012,19906.912282606874,141.08771739314275
5013,19912.089273707235,139.91072629277988
5014,19917.89295071609,138.1070492839263
5015,19922.56076857898,137.4392314210346
5016,19927.00742128303,136.9925787169839
5017,19931.748777953417,136.25122204659806
5018,19934.282679451782,137.717320548231
5019,19937.812407598765,138.18759240124777
5020,19940.76461193814,139.2353880618748
5021,19944.749687725893,139.25031227411952
5022,19947.662551843237,140.33744815677542
5023,19949.6628982701,142.33710172991337
5024,19954.316748549518,141.68325145049693
5025,19957.86728078318,142.13271921683662
5026,19962.479403441434,141.52059655858272
5027,19966.89861481917,141.1013851808476
5028,19970.20226826006,141.79773173995773
5029,19975.178297655777,140.82170234423887
5030,19979.763424996498,140.23657500351933
5031,19983.56603373341,140.43396626660896
5032,19988.630161352074,139.36983864794516
5033,19992.912198068072,139.08780193194636
5034,19998.427888312166,137.57211168785187
5035,20002.589495314598,137.41050468541997
5036,20006.551872331645,137.4481276683722
5037,20010.2416804892,137.75831951082088
5038,20013.66311105766,138.33688894235902
5039,20018.28888733377,137.71111266625027
5040,20022.68816479721,137.31183520280868
5041,20028.984863252943,135.01513674707564
5042,20034.4539250752,133.54607492481884
5043,20040.464328704915,131.53567129510427
5044,20045.198193825418,130.8018061746006
5045,20049.92676448603,130.07323551398872
5046,20053.517446958973,130.48255304104708
5047,20057.629905095797,130.3700949042215
5048,20062.41689683998,129.5831031600381
5049,20064.143837208016,131.85616279200022
5050,20068.512024892523,131.48797510749114
5051,20073.440515785274,130.5594842147389
5052,20078.44952228179,129.55047771822257
5053,20081.186318749536,130.81368125047632
5054,20083.854999026385,132.14500097362745
5055,20087.52566124771,132.47433875230257
5056,20092.74662199584,131.25337800417296
5057,20096.574857039577,131.42514296043507
5058,20100.64080700757,131.35919299244023
5059,20105.13086068716,130.8691393128489
5060,20109.582838278002,130.41716172200677
5061,20112.15052580949,131.84947419051866
5062,20117.856187969955,130.14381203005257
5063,20121.258758977387,130.74124102262283
5064,20124.786984752798,131.21301524720946
5065,20129.786770146286,130.21322985372078
5066,20131.46340043906,132.53659956094475
5067,20134.267752445834,133.73224755417195
5068,20138.979664901457,133.02033509854772
5069,20143.69803162337,132.30196837663325
